,CustomerID,Age,Gender,Location,ProductCategory,PurchaseDate,PurchaseAmount,PaymentMethod,Quantity,DiscountPercentage,IsReturned,Rating,IsPromotion,CustomerSegment,ShippingDuration,Region
883,884,31,Female,City,Home Appliances,2024-06-02,236.586707858664,Cash,5,0.34221768053465373,False,1,True,New,3,West
884,885,24,Male,Rural,Clothing,2024-06-03,600.8833581188818,Debit Card,8,0.2516102074293172,False,5,True,New,7,North
885,886,20,Male,Rural,Electronics,2024-06-04,928.900277132812,Debit Card,5,0.382574424930632,False,1,False,Returning,2,East
886,887,64,Male,City,Clothing,2024-06-05,929.8481248153081,Debit Card,9,0.24264531703085768,False,2,False,New,7,South
887,888,40,Female,City,Home Appliances,2024-06-06,348.4862253244354,Cash,6,0.07469081811321604,False,5,False,Returning,4,South
888,889,63,Male,City,Home Appliances,2024-06-07,532.400691559478,Credit Card,8,0.324128477038911,True,4,False,New,6,East
889,890,60,Male,Suburb,Electronics,2024-06-08,219.5195395841626,Cash,8,0.08619318105258311,False,5,True,Returning,3,West
890,891,64,Male,Rural,Electronics,2024-06-09,995.6747984038947,Cash,3,0.43619728167740746,False,5,False,New,2,West
891,892,62,Male,Suburb,Electronics,2024-06-10,981.3067287892563,Credit Card,7,0.30655811953462075,False,4,False,New,7,South
892,893,35,Male,Rural,Clothing,2024-06-11,653.0138404103728,Credit Card,7,0.07860194177847712,False,4,True,Returning,1,South
893,894,55,Male,Rural,Clothing,2024-06-12,806.3699190806987,Credit Card,6,0.4811690287406034,False,2,True,Returning,7,East
894,895,52,Female,Rural,Clothing,2024-06-13,717.949159670863,Debit Card,7,0.2591827316676603,False,4,True,New,7,West
895,896,32,Female,Rural,Electronics,2024-06-14,597.2266368490735,Cash,2,0.0364492259358275,True,3,True,New,4,South
896,897,42,Male,Rural,Home Appliances,2024-06-15,62.81451701900872,Credit Card,9,0.3134164522075336,False,3,False,New,5,West
897,898,54,Male,Rural,Home Appliances,2024-06-16,460.21669912713446,Cash,1,0.1265994535064051,False,2,False,Returning,5,South
898,899,45,Female,Rural,Clothing,2024-06-17,678.0384391457364,Debit Card,1,0.40184672593865123,False,1,False,Returning,1,East
899,900,27,Female,Suburb,Clothing,2024-06-18,680.7562977448478,Debit Card,3,0.4089110367830953,False,1,False,New,4,West
900,901,56,Male,City,Home Appliances,2024-06-19,379.39139223815977,Credit Card,3,0.48947367792733093,False,3,False,Returning,4,South
901,902,34,Male,City,Home Appliances,2024-06-20,942.2750667914503,Credit Card,1,0.25093476551225186,False,4,False,Returning,4,South
902,903,56,Male,Suburb,Clothing,2024-06-21,175.6834619144132,Cash,7,0.22747843986386856,False,2,True,Returning,4,South
903,904,39,Male,Suburb,Clothing,2024-06-22,505.355851753405,Credit Card,4,0.3767378027232403,False,1,False,Returning,5,South
904,905,43,Female,Suburb,Home Appliances,2024-06-23,693.9751367853146,Cash,2,0.06623532817096328,False,1,False,New,2,East
905,906,61,Male,Suburb,Electronics,2024-06-24,700.1644478328911,Credit Card,5,0.2734577568965621,True,5,True,New,4,West
906,907,42,Male,Rural,Clothing,2024-06-25,652.1525672011275,Cash,6,0.27312380006542547,False,3,False,New,2,West
907,908,34,Male,City,Home Appliances,2024-06-26,282.53533131734156,Cash,9,0.04473656140519361,False,4,False,Returning,7,North
908,909,30,Male,Rural,Home Appliances,2024-06-27,164.64450299975576,Cash,4,0.20899204275345679,False,2,False,Returning,7,West
909,910,37,Female,City,Home Appliances,2024-06-28,639.5809235584437,Cash,2,0.426642399283601,False,1,True,Returning,4,North
910,911,42,Female,City,Home Appliances,2024-06-29,603.3090949780434,Debit Card,5,0.42807681099733014,False,5,False,New,3,South
911,912,21,Female,Suburb,Electronics,2024-06-30,187.56245018634857,Cash,3,0.0496188324598405,False,3,False,Returning,6,East
912,913,27,Male,Rural,Home Appliances,2024-07-01,708.0877541148577,Credit Card,2,0.04536044137391543,False,3,True,New,3,East
913,914,20,Male,Suburb,Clothing,2024-07-02,460.62027181631987,Debit Card,1,0.13134773850096765,False,2,True,New,7,South
914,915,58,Female,Rural,Electronics,2024-07-03,671.0829856871214,Debit Card,2,0.43738303127699674,True,1,False,Returning,6,North
915,916,62,Male,City,Home Appliances,2024-07-04,838.9934089724492,Cash,6,0.06445129253674947,False,2,True,New,3,South
916,917,35,Male,Suburb,Electronics,2024-07-05,178.03114429115394,Debit Card,8,0.3599984013137231,False,2,False,New,4,East
917,918,64,Female,Suburb,Clothing,2024-07-06,28.953419316868313,Cash,3,0.05058280980655161,False,5,False,Returning,2,East
918,919,53,Female,City,Home Appliances,2024-07-07,781.311560531829,Credit Card,9,0.3115689268739127,False,3,True,New,6,West
919,920,64,Female,City,Clothing,2024-07-08,613.6004509010897,Cash,9,0.1780336495595724,False,4,True,New,5,North
920,921,39,Female,City,Home Appliances,2024-07-09,702.6431739259004,Debit Card,2,0.3944569814829335,False,3,False,New,1,West
921,922,51,Male,Suburb,Home Appliances,2024-07-10,839.7734252387561,Credit Card,8,0.1168452244126818,False,3,True,Returning,6,East
922,923,64,Male,Rural,Home Appliances,2024-07-11,804.7828254762555,Cash,5,0.3196009146949799,False,5,True,Returning,6,East
923,924,25,Female,Suburb,Home Appliances,2024-07-12,961.3109454595364,Credit Card,4,0.11784126728794247,False,4,False,New,5,West
924,925,57,Male,Rural,Home Appliances,2024-07-13,540.575728063597,Credit Card,5,0.3568301415560769,False,1,False,Returning,4,West
925,926,61,Female,Suburb,Electronics,2024-07-14,493.6106763333063,Debit Card,4,0.4368390172803744,False,4,False,New,3,East
926,927,36,Female,Suburb,Home Appliances,2024-07-15,407.8683278918228,Credit Card,8,0.06340089956338002,False,1,True,Returning,3,West
927,928,59,Male,City,Home Appliances,2024-07-16,162.1541324157625,Debit Card,4,0.43329784429775176,False,4,False,Returning,7,West
928,929,58,Female,Rural,Electronics,2024-07-17,576.8811605532022,Credit Card,6,0.29678762720714896,False,2,False,Returning,2,North
929,930,54,Male,Suburb,Electronics,2024-07-18,284.242399082719,Cash,2,0.06355524543351199,False,4,False,Returning,4,East
930,931,23,Male,Suburb,Electronics,2024-07-19,922.0944370908458,Credit Card,5,0.213770927679856,False,5,False,Returning,5,South
931,932,43,Male,City,Electronics,2024-07-20,587.3588962343266,Cash,6,0.08043014674254895,False,1,True,Returning,4,North
932,933,51,Male,City,Electronics,2024-07-21,596.9117787030291,Cash,5,0.35017394443328476,False,3,False,Returning,4,South
933,934,62,Female,Rural,Electronics,2024-07-22,361.3754142682399,Credit Card,2,0.3794340672089748,False,5,False,Returning,3,West
934,935,23,Male,Suburb,Home Appliances,2024-07-23,61.469458457930415,Cash,7,0.05289826013639948,False,1,False,New,5,West
935,936,54,Female,Rural,Home Appliances,2024-07-24,41.42632771925874,Credit Card,4,0.25306992634732217,True,1,False,New,1,South
936,937,50,Female,Suburb,Clothing,2024-07-25,429.10179271166555,Credit Card,8,0.4073125280129586,False,3,False,New,6,West
937,938,39,Female,Rural,Home Appliances,2024-07-26,93.71972431626547,Cash,7,0.46808152077549825,False,2,True,New,3,West
938,939,38,Female,City,Home Appliances,2024-07-27,610.7784859847377,Cash,7,0.256758933370885,False,5,False,Returning,5,North
939,940,23,Male,Suburb,Electronics,2024-07-28,882.1632755832609,Debit Card,9,0.4751396118057035,False,3,True,Returning,2,South
940,941,23,Male,Rural,Electronics,2024-07-29,884.085668353535,Cash,1,0.2678444852280149,False,3,False,Returning,6,North
941,942,21,Female,City,Home Appliances,2024-07-30,662.45495603091,Debit Card,6,0.19709524729995398,False,2,False,New,6,South
942,943,47,Female,City,Clothing,2024-07-31,219.1195131582017,Cash,6,0.42410156427644774,False,5,False,New,3,North
943,944,28,Male,Rural,Electronics,2024-08-01,864.3668630452834,Credit Card,6,0.24649135522904453,False,3,True,Returning,7,East
944,945,47,Female,Suburb,Home Appliances,2024-08-02,887.2325009600761,Cash,6,0.23595125528226152,False,2,False,New,2,East
945,946,48,Male,Suburb,Home Appliances,2024-08-03,204.6870491034291,Credit Card,7,0.24515624470491415,False,5,False,New,3,South
946,947,41,Female,City,Clothing,2024-08-04,740.0518249129705,Credit Card,6,0.4233925009348727,False,4,False,Returning,4,East
947,948,26,Male,Suburb,Clothing,2024-08-05,293.65435343785174,Credit Card,1,0.41597077084402606,False,1,True,Returning,7,North
948,949,20,Female,Suburb,Electronics,2024-08-06,804.6139092294004,Debit Card,3,0.2017599962201056,False,2,False,Returning,5,South
949,950,48,Female,Suburb,Clothing,2024-08-07,997.2655209045666,Cash,2,0.1666499299352625,False,1,True,Returning,2,East
950,951,57,Male,City,Home Appliances,2024-08-08,39.725745276098884,Credit Card,6,0.24596401201956464,False,4,True,Returning,6,East
951,952,54,Female,Rural,Home Appliances,2024-08-09,898.3922071330226,Credit Card,8,0.2863862548685545,False,3,True,Returning,3,South
952,953,53,Female,Suburb,Clothing,2024-08-10,626.4042282626715,Debit Card,3,0.11916860531399848,False,3,True,Returning,6,East
953,954,41,Male,City,Clothing,2024-08-11,973.6487929731729,Cash,8,0.3969775423577953,False,5,False,New,2,East
954,955,48,Female,City,Clothing,2024-08-12,470.35942235116335,Cash,8,0.24324138286621144,True,2,False,Returning,6,South
955,956,23,Male,Rural,Clothing,2024-08-13,848.91405126566,Debit Card,5,0.1670227742099798,False,2,False,New,3,East
956,957,19,Male,Suburb,Electronics,2024-08-14,71.77012791229446,Debit Card,8,0.053410496481995307,False,5,True,New,7,East
957,958,37,Female,Suburb,Clothing,2024-08-15,341.9262595775128,Cash,6,0.11942258020180346,False,1,False,Returning,3,East
958,959,45,Female,Rural,Electronics,2024-08-16,76.34637237369787,Debit Card,5,0.47464058587799185,False,3,False,Returning,1,East
959,960,28,Female,Rural,Home Appliances,2024-08-17,975.5897021442798,Cash,9,0.1525498434097633,False,3,True,Returning,6,West
960,961,21,Female,City,Clothing,2024-08-18,818.8041681991184,Cash,7,0.08442964468351766,False,2,False,Returning,1,South
961,962,32,Female,City,Electronics,2024-08-19,854.0219470335107,Credit Card,8,0.2303363958274966,True,2,False,Returning,7,West
962,963,23,Female,Rural,Clothing,2024-08-20,938.5855791195553,Credit Card,1,0.15354387168012434,False,5,False,Returning,1,West
963,964,47,Female,Suburb,Home Appliances,2024-08-21,94.2524512585875,Cash,2,0.017579625135597077,False,4,False,Returning,6,North
964,965,55,Male,City,Home Appliances,2024-08-22,391.74161658820003,Cash,8,0.16157260863970863,False,1,False,New,2,West
965,966,19,Female,City,Home Appliances,2024-08-23,80.3245401535621,Cash,9,0.2720543119697343,False,4,True,New,4,West
966,967,32,Male,Suburb,Clothing,2024-08-24,218.68517053452834,Cash,4,0.27585618600998346,False,4,False,Returning,7,North
967,968,28,Female,City,Clothing,2024-08-25,237.07211926729565,Cash,9,0.17827946058844435,False,2,True,New,3,East
968,969,25,Female,Suburb,Electronics,2024-08-26,474.4161389371029,Cash,4,0.22365137812630032,False,2,False,Returning,5,East
969,970,43,Male,Suburb,Home Appliances,2024-08-27,275.87654577910615,Debit Card,9,0.4827589591173832,False,2,False,Returning,7,West
970,971,62,Female,Suburb,Clothing,2024-08-28,109.96832574958349,Cash,7,0.1886742386151558,False,4,False,Returning,1,North
971,972,61,Female,Rural,Home Appliances,2024-08-29,175.81617820316663,Debit Card,2,0.1291134066299915,False,1,False,Returning,2,East
972,973,22,Male,Rural,Home Appliances,2024-08-30,155.80280791657,Debit Card,9,0.12173352203338006,False,2,False,Returning,6,North
973,974,23,Female,Rural,Electronics,2024-08-31,973.3460299331753,Cash,4,0.22888230635206708,True,3,True,New,2,South
974,975,43,Female,Suburb,Electronics,2024-09-01,761.6995818492888,Cash,8,0.37976007435847203,False,1,False,New,2,South
975,976,21,Female,Suburb,Electronics,2024-09-02,968.0838506168664,Debit Card,7,0.1029940920942366,False,3,False,New,6,South
976,977,36,Male,Rural,Electronics,2024-09-03,445.3430816428295,Debit Card,7,0.35464806357038403,False,1,False,Returning,5,South
977,978,37,Female,City,Home Appliances,2024-09-04,285.58479684603003,Cash,8,0.010574911674708143,True,2,False,New,6,West
978,979,50,Female,Suburb,Electronics,2024-09-05,800.3102652370948,Cash,1,0.209466488991973,True,5,True,Returning,5,South
979,980,37,Female,City,Electronics,2024-09-06,332.9913788607353,Debit Card,5,0.38793253260139343,False,2,True,Returning,6,South
980,981,29,Female,City,Electronics,2024-09-07,306.3895399682948,Debit Card,2,0.1693664778872157,False,4,False,New,1,North
981,982,64,Male,Suburb,Electronics,2024-09-08,240.18093228575287,Debit Card,2,0.28186855072269973,False,4,False,New,5,East
982,983,18,Male,Suburb,Home Appliances,2024-09-09,138.382188441993,Credit Card,1,0.1024896164129554,False,1,True,Returning,1,North
983,984,43,Female,City,Electronics,2024-09-10,263.8984304065983,Debit Card,5,0.37099769556308615,False,4,False,Returning,7,West
984,985,31,Female,City,Home Appliances,2024-09-11,361.7665509891488,Credit Card,2,0.02613955163437981,False,2,False,Returning,5,South
985,986,55,Male,Rural,Clothing,2024-09-12,677.2542660642731,Cash,4,0.4262713224377502,True,3,True,Returning,5,East
986,987,54,Male,Rural,Home Appliances,2024-09-13,71.93919379725706,Cash,3,0.09909819321083407,False,2,False,Returning,6,East
987,988,28,Female,Suburb,Home Appliances,2024-09-14,218.40187026868952,Debit Card,3,0.4371990158541654,False,1,False,Returning,5,South
988,989,53,Male,Rural,Electronics,2024-09-15,810.9334038887596,Cash,2,0.17626462065025866,True,4,False,Returning,1,South
989,990,30,Female,Rural,Clothing,2024-09-16,155.45270434793306,Cash,6,0.3613417872372433,False,3,False,Returning,7,West
990,991,60,Male,Rural,Clothing,2024-09-17,349.2186950572963,Cash,2,0.15961264889309423,False,5,False,New,6,West
991,992,20,Male,Rural,Clothing,2024-09-18,866.0123326395587,Cash,8,0.4529558356173238,False,3,False,Returning,3,South
992,993,50,Male,City,Clothing,2024-09-19,163.37605803200822,Credit Card,8,0.06331856275918718,False,3,True,New,7,South
993,994,23,Male,Suburb,Home Appliances,2024-09-20,91.909467262008,Credit Card,5,0.08925989463629935,True,2,True,New,7,South
994,995,27,Female,Rural,Clothing,2024-09-21,489.6926151292107,Debit Card,7,0.24651506257940115,True,5,False,New,1,South
995,996,22,Male,City,Home Appliances,2024-09-22,309.395316165751,Debit Card,4,0.040969219519073063,False,1,False,Returning,7,East
996,997,40,Male,City,Home Appliances,2024-09-23,567.7742808390155,Debit Card,1,0.09799009235088096,False,1,True,New,3,West
997,998,27,Female,City,Home Appliances,2024-09-24,805.7668415786404,Cash,2,0.4718831911060072,False,3,False,New,2,South
998,999,61,Male,Rural,Clothing,2024-09-25,145.77700327121573,Cash,4,0.4882448305739436,False,3,True,Returning,6,South
999,1000,19,Male,Rural,Electronics,2024-09-26,584.8920937087421,Credit Card,1,0.18812966466521097,False,4,False,Returning,2,East
